Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
35077138,12/21/2016 05:40:57 PM,12/22/2016 01:04:09 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,216 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,HIGHLAND PLACE,HALE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/27/2017 01:03:34 PM,12/22/2016 01:04:10 PM,05 BROOKLYN,BROOKLYN,1017293,188272,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68337824047935,-73.88086167327577,"(40.68337824047935, -73.88086167327577)"
35105224,12/26/2016 02:33:43 PM,12/28/2016 04:34:25 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11225,597 FLATBUSH AVENUE,FLATBUSH AVENUE,MIDWOOD STREET,RUTLAND ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,02/02/2017 04:33:25 PM,12/28/2016 04:34:25 PM,09 BROOKLYN,BROOKLYN,995206,179319,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.658859157964606,-73.96051207847276,"(40.658859157964606, -73.96051207847276)"
35110767,12/27/2016 10:01:12 AM,12/28/2016 05:04:24 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11212,9 BLAKE AVENUE,BLAKE AVENUE,EAST 98 STREET,UNION STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/02/2017 05:03:28 PM,12/28/2016 05:04:24 PM,16 BROOKLYN,BROOKLYN,1006101,181170,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66391955906226,-73.92123803220909,"(40.66391955906226, -73.92123803220909)"
35111572,12/27/2016 05:55:45 PM,12/28/2016 05:34:11 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10458,,,,,EAST  188 STREET,MARION AVENUE,INTERSECTION,BRONX,,N/A,Closed,02/02/2017 05:33:26 PM,12/28/2016 05:34:11 PM,05 BRONX,BRONX,1013559,252718,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86027863500845,-73.89404373540852,"(40.86027863500845, -73.89404373540852)"
35123244,12/28/2016 07:13:26 PM,12/30/2016 12:04:28 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,216 RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,HIGHLAND PLACE,HALE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/04/2017 12:03:31 PM,12/30/2016 12:04:28 PM,05 BROOKLYN,BROOKLYN,1017293,188272,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68337824047935,-73.88086167327577,"(40.68337824047935, -73.88086167327577)"
35130229,12/29/2016 07:37:36 AM,12/30/2016 12:04:24 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11209,7223 5 AVENUE,5 AVENUE,72 STREET,73 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/04/2017 12:03:30 PM,12/30/2016 12:04:24 PM,10 BROOKLYN,BROOKLYN,978195,169339,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6314709186781,-74.02181464353988,"(40.6314709186781, -74.02181464353988)"
35137564,12/31/2016 03:51:55 AM,01/03/2017 05:04:14 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,909 LIBERTY AVENUE,LIBERTY AVENUE,LOGAN STREET,FOUNTAIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/04/2017 03:51:55 AM,01/03/2017 05:04:14 PM,05 BROOKLYN,BROOKLYN,1018634,186103,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67741972601047,-73.87603769846827,"(40.67741972601047, -73.87603769846827)"
35140423,12/31/2016 07:19:48 PM,01/03/2017 10:33:51 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10039,2913 8 AVENUE,8 AVENUE,WEST 154 STREET,WEST 155 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/08/2017 10:33:32 AM,01/03/2017 10:33:51 AM,10 MANHATTAN,MANHATTAN,1001502,241190,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.828669459300826,-73.93766116889597,"(40.828669459300826, -73.93766116889597)"
35141121,12/31/2016 04:24:52 AM,01/03/2017 05:33:53 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,909 LIBERTY AVENUE,LIBERTY AVENUE,LOGAN STREET,FOUNTAIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/04/2017 04:24:52 AM,01/03/2017 05:33:53 PM,05 BROOKLYN,BROOKLYN,1018634,186103,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67741972601047,-73.87603769846827,"(40.67741972601047, -73.87603769846827)"
35141865,12/31/2016 03:59:03 AM,01/03/2017 05:33:51 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,909 LIBERTY AVENUE,LIBERTY AVENUE,LOGAN STREET,FOUNTAIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,01/04/2017 03:59:03 AM,01/03/2017 05:33:51 PM,05 BROOKLYN,BROOKLYN,1018634,186103,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67741972601047,-73.87603769846827,"(40.67741972601047, -73.87603769846827)"
35142248,12/31/2016 05:31:51 PM,01/03/2017 05:33:47 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11222,216 DRIGGS AVENUE,DRIGGS AVENUE,NEWEL STREET,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,02/08/2017 05:33:31 PM,01/03/2017 05:33:47 PM,01 BROOKLYN,BROOKLYN,999031,202626,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.722825927093275,-73.9466747718207,"(40.722825927093275, -73.9466747718207)"
35144699,01/01/2017 11:06:50 PM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,10468,2429 GRAND CONCOURSE,GRAND CONCOURSE,EAST 187 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,N/A,Pending,02/07/2017 11:06:50 PM,01/03/2017 11:52:09 AM,05 BRONX,BRONX,1012471,252955,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86093267329066,-73.8979760108956,"(40.86093267329066, -73.8979760108956)"
35146449,01/01/2017 08:07:59 PM,01/04/2017 10:04:06 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11235,2105 AVENUE Z,AVENUE Z,EAST 21 STREET,EAST 22 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/09/2017 10:03:31 AM,01/04/2017 10:04:06 AM,15 BROOKLYN,BROOKLYN,998652,153744,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58865621674903,-73.94814647667896,"(40.58865621674903, -73.94814647667896)"
35164146,01/04/2017 08:50:18 AM,01/05/2017 05:33:57 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,909 LIBERTY AVENUE,LIBERTY AVENUE,LOGAN STREET,FOUNTAIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/10/2017 05:33:31 PM,01/05/2017 05:33:57 PM,05 BROOKLYN,BROOKLYN,1018634,186103,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67741972601047,-73.87603769846827,"(40.67741972601047, -73.87603769846827)"
35176882,01/05/2017 11:31:27 AM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,11201,453 FULTON STREET,FULTON STREET,JAY STREET,GALLATIN PLACE,,,ADDRESS,BROOKLYN,,N/A,Pending,02/11/2017 11:31:27 AM,01/06/2017 09:54:47 AM,02 BROOKLYN,BROOKLYN,987844,191152,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69134412646499,-73.9870400940857,"(40.69134412646499, -73.9870400940857)"
35186050,01/07/2017 07:17:04 AM,01/09/2017 01:04:03 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11214,2202 86 STREET,86 STREET,BAY PARKWAY,BAY 31 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/14/2017 01:03:28 PM,01/09/2017 01:04:03 PM,11 BROOKLYN,BROOKLYN,986009,158547,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60185101017706,-73.9936655764641,"(40.60185101017706, -73.9936655764641)"
35198624,01/08/2017 10:36:36 PM,01/10/2017 11:33:56 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11204,1313 WEST 6 STREET,WEST 6 STREET,65 STREET,AVENUE O,,,ADDRESS,BROOKLYN,,N/A,Closed,02/15/2017 11:33:37 AM,01/10/2017 11:33:56 AM,11 BROOKLYN,BROOKLYN,989638,162562,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61286989999114,-73.98059379883489,"(40.61286989999114, -73.98059379883489)"
35215990,01/10/2017 06:44:48 PM,01/11/2017 10:04:02 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10467,3178 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST 206 STREET,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Closed,02/16/2017 10:03:30 AM,01/11/2017 10:04:02 AM,07 BRONX,BRONX,1017574,258232,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87539862895537,-73.87950152720576,"(40.87539862895537, -73.87950152720576)"
35232435,01/12/2017 01:47:44 PM,01/13/2017 10:04:17 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11105,22-58 31 STREET,31 STREET,,AMTRAK RAILROAD,,,ADDRESS,ASTORIA,,N/A,Closed,02/18/2017 10:03:35 AM,01/13/2017 10:04:18 AM,01 QUEENS,QUEENS,1008586,221630,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.774965966730235,-73.91213456643021,"(40.774965966730235, -73.91213456643021)"
35239890,01/13/2017 07:35:47 AM,01/17/2017 10:34:32 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10473,444 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,UNDERHILL AVENUE,LELAND AVENUE,,,ADDRESS,BRONX,,N/A,Closed,02/22/2017 10:33:49 AM,01/17/2017 10:34:32 AM,09 BRONX,BRONX,1023324,236029,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.814434408970556,-73.85883913008715,"(40.814434408970556, -73.85883913008715)"
35252578,01/15/2017 04:36:05 PM,01/17/2017 11:03:59 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10026,181 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 119 STREET,WEST 120 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2017 11:03:37 AM,01/17/2017 11:03:59 AM,10 MANHATTAN,MANHATTAN,997312,232892,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80590097248048,-73.9528175722048,"(40.80590097248048, -73.9528175722048)"
35254510,01/15/2017 04:55:23 PM,01/17/2017 11:03:51 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11417,107-18 101 STREET,101 STREET,ROCKAWAY BOULEVARD,BEND,,,ADDRESS,OZONE PARK,,N/A,Closed,02/22/2017 11:03:35 AM,01/17/2017 11:03:51 AM,10 QUEENS,QUEENS,1029104,186853,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.679431443123086,-73.83828600209497,"(40.679431443123086, -73.83828600209497)"
35254511,01/15/2017 12:22:15 PM,01/17/2017 11:03:55 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10039,2913 8 AVENUE,8 AVENUE,WEST 154 STREET,WEST 155 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2017 11:03:36 AM,01/17/2017 11:03:55 AM,10 MANHATTAN,MANHATTAN,1001502,241190,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.828669459300826,-73.93766116889597,"(40.828669459300826, -73.93766116889597)"
35255798,01/15/2017 04:50:28 PM,01/17/2017 11:04:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11416,107-18 101 AVENUE,101 AVENUE,108 STREET,108 STREET,,,ADDRESS,OZONE PARK,,N/A,Closed,02/22/2017 11:03:37 AM,01/17/2017 11:04:00 AM,09 QUEENS,QUEENS,1029878,189703,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.687250073938216,-73.83547617535179,"(40.687250073938216, -73.83547617535179)"
35255903,01/15/2017 10:55:52 PM,01/17/2017 11:33:52 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10453,5 EAST BURNSIDE AVENUE,EAST BURNSIDE AVENUE,JEROME AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,02/22/2017 11:33:37 AM,01/17/2017 11:33:52 AM,05 BRONX,BRONX,1009938,250336,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85375204040956,-73.90714329076278,"(40.85375204040956, -73.90714329076278)"
35260210,01/16/2017 08:17:41 PM,01/18/2017 03:33:58 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11226,181 WOODRUFF AVENUE,WOODRUFF AVENUE,EAST 21 STREET,CLARKSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/23/2017 03:33:44 PM,01/18/2017 03:33:58 PM,14 BROOKLYN,BROOKLYN,995308,177800,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65468970961191,-73.96014693808547,"(40.65468970961191, -73.96014693808547)"
35260998,01/16/2017 12:56:14 PM,01/17/2017 10:34:40 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11233,101 ROCKAWAY AVENUE,ROCKAWAY AVENUE,HULL STREET,SOMERS STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/22/2017 10:33:51 AM,01/17/2017 10:34:40 AM,16 BROOKLYN,BROOKLYN,1008922,186815,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6794063999537,-73.91104907750852,"(40.6794063999537, -73.91104907750852)"
35265532,01/17/2017 09:14:23 AM,01/18/2017 11:04:13 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11105,22-58 31 STREET,31 STREET,,AMTRAK RAILROAD,,,ADDRESS,ASTORIA,,N/A,Closed,02/23/2017 11:03:41 AM,01/18/2017 11:04:13 AM,01 QUEENS,QUEENS,1008586,221630,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.774965966730235,-73.91213456643021,"(40.774965966730235, -73.91213456643021)"
35267598,01/18/2017 12:32:19 AM,01/19/2017 01:04:13 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11694,112-32 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 112 STREET,BEACH 113 STREET,,,ADDRESS,ROCKAWAY PARK,,N/A,Closed,02/24/2017 01:03:34 PM,01/19/2017 01:04:13 PM,14 QUEENS,QUEENS,1030347,150889,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.580711658371946,-73.83405021356384,"(40.580711658371946, -73.83405021356384)"
35276832,01/18/2017 01:52:40 PM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,10003,3 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,02/24/2017 01:52:40 PM,01/18/2017 03:55:49 PM,03 MANHATTAN,MANHATTAN,987167,205009,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72937855035611,-73.9894753415334,"(40.72937855035611, -73.9894753415334)"
35278783,01/18/2017 02:00:16 PM,01/19/2017 01:04:07 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11418,135-20 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,I 678,,,ADDRESS,RICHMOND HILL,,N/A,Closed,02/24/2017 01:03:32 PM,01/19/2017 01:04:07 PM,09 QUEENS,QUEENS,1034905,195238,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70241498983596,-73.81730842305254,"(40.70241498983596, -73.81730842305254)"
35278891,01/18/2017 08:23:17 AM,01/19/2017 05:34:15 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,10467,5 WEST WEST MOSHOLU PARKWAY NORTH,WEST MOSHOLU PARKWAY NORTH,EAST MOSHOLU PARKWAY NORTH,KNOX PLACE,,,ADDRESS,BRONX,,N/A,Closed,01/22/2017 08:23:17 AM,01/19/2017 05:34:15 PM,07 BRONX,BRONX,1016338,260166,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88071143562307,-73.88396159280124,"(40.88071143562307, -73.88396159280124)"
35279855,01/18/2017 02:31:38 PM,01/19/2017 01:04:11 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10453,5 EAST BURNSIDE AVENUE,EAST BURNSIDE AVENUE,JEROME AVENUE,WALTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,01/22/2017 02:31:38 PM,01/19/2017 01:04:11 PM,05 BRONX,BRONX,1009938,250336,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85375204040956,-73.90714329076278,"(40.85375204040956, -73.90714329076278)"
35280845,01/19/2017 01:21:56 PM,01/20/2017 03:04:16 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10306,81 NEW DORP PLAZA,NEW DORP PLAZA,ROSE AVENUE,ROSS AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,02/25/2017 03:03:33 PM,01/20/2017 03:04:16 PM,02 STATEN ISLAND,STATEN ISLAND,951470,148138,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57321995620742,-74.11799514642159,"(40.57321995620742, -74.11799514642159)"
35283154,01/19/2017 12:11:57 PM,01/20/2017 02:34:13 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11231,52 LORRAINE STREET,LORRAINE STREET,COLUMBIA STREET,HICKS STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/25/2017 02:33:33 PM,01/20/2017 02:34:13 PM,06 BROOKLYN,BROOKLYN,982153,185042,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67457404970031,-74.0075598466832,"(40.67457404970031, -74.0075598466832)"
35286613,01/19/2017 05:28:47 PM,01/20/2017 03:04:14 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11234,5401 AVENUE T,AVENUE T,EAST 54 STREET,EAST 55 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/25/2017 03:03:33 PM,01/20/2017 03:04:14 PM,18 BROOKLYN,BROOKLYN,1005858,162577,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61288636303507,-73.9221734688333,"(40.61288636303507, -73.9221734688333)"
35291485,01/20/2017 03:06:18 PM,01/23/2017 11:04:42 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11377,63-20 BROADWAY,BROADWAY,63 STREET,64 STREET,,,ADDRESS,WOODSIDE,,N/A,Closed,02/28/2017 11:03:42 AM,01/23/2017 11:04:42 AM,02 QUEENS,QUEENS,1012222,212507,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.749914937508436,-73.89904471529394,"(40.749914937508436, -73.89904471529394)"
35299720,01/21/2017 04:59:48 AM,01/23/2017 11:34:48 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10011,155 8 AVENUE,8 AVENUE,WEST 17 STREET,WEST 18 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/28/2017 11:33:43 AM,01/23/2017 11:34:49 AM,04 MANHATTAN,MANHATTAN,984014,209632,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74206802228518,-74.00085166008256,"(40.74206802228518, -74.00085166008256)"
35302965,01/21/2017 05:22:12 PM,01/23/2017 11:04:37 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10458,341 EAST 194 STREET,EAST 194 STREET,MARION AVENUE,DECATUR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,02/28/2017 11:03:41 AM,01/23/2017 11:04:37 AM,07 BRONX,BRONX,1014374,254081,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86401691247848,-73.89109126955644,"(40.86401691247848, -73.89109126955644)"
35305359,01/23/2017 02:06:11 AM,01/24/2017 10:03:52 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10453,2199 GRAND CONCOURSE,GRAND CONCOURSE,ANTHONY AVENUE,EAST 182 STREET,,,ADDRESS,BRONX,,N/A,Closed,03/01/2017 10:03:36 AM,01/24/2017 10:03:52 AM,05 BRONX,BRONX,1011651,251092,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85582188352024,-73.90094807155874,"(40.85582188352024, -73.90094807155874)"
35323512,01/24/2017 01:44:01 PM,01/25/2017 10:33:49 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11234,5402 AVENUE N,AVENUE N,EAST 54 STREET,EAST 55 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,03/02/2017 10:33:35 AM,01/25/2017 10:33:49 AM,18 BROOKLYN,BROOKLYN,1005667,164874,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61919161373003,-73.92285411587295,"(40.61919161373003, -73.92285411587295)"
35327225,01/24/2017 04:26:27 PM,01/25/2017 10:33:50 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10003,18 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/02/2017 10:33:35 AM,01/25/2017 10:33:50 AM,03 MANHATTAN,MANHATTAN,987344,204903,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72908754611497,-73.98883676684805,"(40.72908754611497, -73.98883676684805)"
